step	train_loss
95	0.0006120249163359404
96	0.0002951335918623954
97	0.0008527088793925941
98	0.00021786177239846438
99	0.0006209321436472237
100	0.00034665808198042214
101	0.00045826853602193296
102	0.00022116361651569605
103	0.0002960793790407479
104	0.0010548093123361468
105	0.00016802470781840384
106	0.0007330072694458067
107	0.00034789027995429933
108	0.0001280771684832871
109	0.0002947141183540225
110	0.00013048933760728687
111	0.0001852914283517748
112	0.001646915334276855
113	0.0002684789360500872
114	0.0009577240562066436
115	0.00018341698159929365
116	0.0005045251455157995
117	0.0007680021808482707
118	0.0009559663012623787
119	0.0010462368372827768
120	0.00033516500843688846
121	0.0005633908440358937
122	0.0004628197057172656
123	0.00033998675644397736
124	0.0002484361466486007
125	0.0002579408755991608
126	0.00019144923135172576
127	0.00017508228484075516
128	0.0001805583160603419
129	0.0004164266574662179
130	0.0007967890123836696
131	0.0008083994616754353
132	0.0002674462739378214
133	0.00014031004684511572
134	0.00010121375089511275
135	0.0002872438635677099
136	0.0002440312528051436
137	0.00045731969294138253
138	0.000381617050152272
139	0.0006108519155532122
140	0.00019528983102645725
141	0.0017107130261138082
142	0.0010686430614441633
143	0.0006164858932606876
144	0.0002561317232903093
145	0.0005076819215901196
146	0.0004083975509274751
147	0.00026581381098367274
148	0.0004756079870276153
149	0.0003393455990590155
150	0.00037428532959893346
151	0.000272039178526029
152	0.0006988595705479383
153	0.00013418080925475806
154	0.0012922188034281135
155	0.0008022405090741813
156	0.0012410881463438272
157	0.00026892716414295137
158	0.0002116741961799562
159	0.0005507362657226622
160	0.00024762676912359893
161	0.0006222975789569318
162	0.0006046526832506061
163	0.0008354174206033349
164	0.000698650605045259
165	0.0008520446717739105
166	0.00023768313985783607
167	0.0004255894455127418
168	0.0005678850575350225
169	0.0002848418371286243
170	0.0004520942165981978
171	0.0014170116046443582
172	0.00039764621760696173
173	0.00027789693558588624
174	0.00045981057337485254
175	0.0006706120911985636
176	0.0012855629902333021
177	0.0004640864208340645
178	0.00044796010479331017
179	0.001103742397390306
180	0.0002170424850191921
181	0.0007059569470584393
182	0.00025298731634393334
183	0.0011839362559840083
184	0.0009707572753541172
185	0.0003768375318031758
186	0.0001891708088805899
187	0.00032018517958931625
188	0.0003378592664375901
189	0.00017269719683099538
190	0.0005844543920829892
191	0.0011966320453211665
192	0.000538200605660677
193	9.797880193218589e-05
194	0.0008497277740389109
195	0.0010544011602178216
196	0.00033653603168204427
197	0.00025359366554766893
198	0.0014047074364498258
199	0.0009307239670306444
200	0.00019648119632620364
201	0.001096571795642376
202	0.0006733306217938662
203	0.0015948237851262093
204	0.00016521866200491786
205	0.00037713797064498067
206	0.00039011865737847984
207	0.00022196833742782474
208	0.0010752835078164935
209	0.00016336193948518485
210	0.001183236832730472
211	0.0006712786271236837
212	0.0004256532993167639
213	0.0002856797946151346
214	0.00020192604279145598
215	0.0005517517565749586
216	0.0002747538674157113
217	0.00018875581736210734
218	0.00034128400147892535
219	0.0007777546416036785
220	0.0006043474422767758
221	0.00033784625702537596
222	0.00029653022647835314
223	0.00023448017600458115
224	0.001202947343699634
225	0.0006423522136174142
226	0.00018287937564309686
227	0.000342073937645182
228	0.00023172285000327975
229	0.0010791289387270808
230	0.0002223195187980309
231	0.00022003540652804077
232	0.00034198397770524025
233	0.00025446159997954965
234	0.00016193423653021455
235	0.0003329108003526926
236	0.00015771934704389423
237	0.0007280327845364809
238	0.00028520807973109186
239	0.0005250764661468565
240	0.0012175037991255522
241	0.00012513867113739252
242	0.00020360561029519886
243	0.000356833275873214
244	0.00016316890832968056
245	0.0017884991830214858
246	0.00019204217824153602
247	0.0006036560516804457
248	0.0006909993826411664
249	0.0008403958054259419
250	0.0002537609252613038
251	0.00022138163330964744
252	0.00024507869966328144
253	0.0009758127271197736
254	0.0012790840119123459
255	0.0003301601391285658
256	0.0003465278132352978
257	0.0006173832225613296
258	0.0008327985997311771
259	0.00011994905071333051
260	0.00011858133802888915
261	0.00043772338540293276
262	0.0005669013480655849
263	0.00013728399062529206
264	0.0005311251734383404
265	0.0008710608235560358
266	0.00016639987006783485
267	0.00030031640199013054
268	0.000872117409016937
269	0.0006293602637015283
270	0.0010311369551345706
271	0.0002577376435510814
272	0.00027313496684655547
273	0.000872771954163909
274	0.0006735321367159486
275	0.0007758668507449329
276	0.00021521739836316556
277	0.001254819449968636
278	0.00033642392372712493
279	0.0004978469223715365
280	0.00031902699265629053
281	0.0014511425979435444
282	0.0007230023620650172
283	0.000249988806899637
284	0.00106607296038419
285	0.00038429832784458995
286	0.00016302689618896693
287	0.0005434381309896708
288	0.0004709390050265938
289	0.00010953176388284191
290	0.0002038061647908762
291	0.0005645251367241144
292	0.00018916446424555033
293	0.0012263634707778692
294	0.0007468662224709988
295	0.0004926707479171455
296	6.649838178418577e-05
297	0.0003176855971105397
298	0.00020586175378412008
299	0.0007051340653561056
300	0.0003469168732408434
301	0.0005222349427640438
302	0.0007632529595866799
303	9.458260319661349e-05
304	0.0009600349003449082
305	0.0006180363125167787
306	0.00022844965860713273
307	0.0006407714099623263
308	0.0004511653387453407
309	0.0002587864291854203
310	0.0010958084603771567
311	0.000479147449368611
312	0.0007454046863131225
313	0.000943006481975317
314	0.001571941771544516
315	0.0002178033464588225
316	0.0007347175851464272
317	0.0004261658468749374
318	0.0002387124695815146
319	0.0013503942172974348
320	0.000350284855812788
321	0.0005903556011617184
322	0.0006317574298009276
323	0.0009361312258988619
324	0.0007389485836029053
325	0.0004536776978056878
326	0.0009511029929853976
327	0.0015208072727546096
328	0.000275306636467576
329	0.0005080213886685669
330	0.0013031644048169255
331	7.763945177430287e-05
332	0.0017340066842734814
333	0.0016734388191252947
334	0.00048311956925317645
335	0.0002666331420186907
336	0.0003620093048084527
337	0.000455343397334218
338	0.00018788331362884492
339	0.00018702272791415453
340	0.00020283422782085836
341	0.00015514205733779818
342	0.0005724217044189572
343	0.00032604666193947196
344	0.00032877849298529327
345	0.000423377234255895
346	0.00023959940881468356
347	0.0002847213763743639
348	0.0007450889679603279
349	0.0005658424342982471
350	0.00010925810056505725
351	0.00041498171049170196
352	0.0008041810942813754
353	0.0017579038394615054
354	6.639617640757933e-05
355	0.00011412393359933048
356	0.00015655298193451017
357	0.00016233921633102
358	0.001090770005248487
359	0.0009350950713269413
360	0.0009003016748465598
361	0.00026781222550198436
362	0.0001997826766455546
363	0.0014619388384744525
364	0.0017048039007931948
365	0.0020536223892122507
366	0.0005012776819057763
367	0.0006810002378188074
368	0.0010172425536438823
369	0.0012450930662453175
370	0.0005608070059679449
371	0.0003904315526597202
372	0.0006425363244488835
373	8.932495256885886e-05
374	0.0007797750295139849
375	0.0010179821401834488
376	0.0001179081664304249
377	0.001747414469718933
378	0.0012543845223262906
379	0.00020432603196240962
380	0.0002512932987883687
381	0.0005256092408671975
382	0.001569024403579533
383	0.0007611507899127901
384	0.00020612629305105656
385	0.0008557340479455888
386	0.0004973310860805213
387	0.00023588740441482514
388	0.0006034851539880037
389	0.0005090543418191373
390	0.00021057174308225513
391	0.0001570984022691846
392	0.0004766441124957055
393	0.0007042562938295305
394	0.0006441161967813969
395	9.701158705865964e-05
396	0.00015343228005804121
397	0.0005325594684109092
398	0.00015554371930193156
399	0.00015999509196262807
400	0.00045529406634159386
401	8.595027611590922e-05
402	0.0005863883416168392
403	0.000609526177868247
404	0.000542745809070766
405	0.00022204733977559954
406	0.0008277163724415004
407	0.00014477744116447866
408	0.0012281230883672833
409	6.242231029318646e-05
410	0.0002824595430865884
411	0.0008060050313360989
412	0.0007421210175380111
413	0.0006049618241377175
414	0.0003637044283095747
415	0.00017408083658665419
416	0.0004760462325066328
417	0.0002050890470854938
418	0.0009797656675800681
419	0.0007137993816286325
420	0.0001652961509535089
421	0.00019303585577290505
422	0.00016797905846033245
423	0.0007476235623471439
424	0.00125212618149817
425	0.0012206119718030095
426	0.0003253647009842098
427	0.00025746453320607543
428	0.00046755123184993863
429	0.0002612573734950274
430	0.00027287245029583573
431	0.0003946014621760696
432	0.0007241006824187934
433	0.0001787270011845976
434	0.000431228952948004
435	0.0010780662996694446
436	0.00045288141700439155
437	0.0006439835415221751
438	0.00019994936883449554
439	8.67246781126596e-05
440	0.00013011331611778587
441	0.0002217969740740955
442	0.00018739516963250935
443	0.0002676041913218796
444	9.93080684565939e-05
445	0.0015866204630583525
446	0.0005970954080112278
447	0.0005746767856180668
448	0.00017747969832271338
449	0.0011343290098011494
450	0.0001456042955396697
451	0.0002552618971094489
452	0.000737316207960248
453	0.0004574384947773069
454	0.0009145267540588975
455	0.00019713204528670758
456	0.0015785261057317257
457	0.0003005133767146617
458	0.0004734927206300199
459	0.0005726058152504265
460	0.0006481513264589012
461	0.0010275095701217651
462	0.001916788867674768
463	0.0006893525714986026
464	0.0008243357297033072
465	0.00021125664352439344
466	0.0003809448389802128
467	0.00010645406291587278
468	0.00022698134125676006
469	0.00023445431725122035
470	0.0001460435742046684
471	0.0001969433797057718
472	0.0007502639782615006
473	0.0007027601823210716
474	0.00016610165766905993
475	0.0011790110729634762
476	0.00046018572174943984
477	0.0001458246842958033
478	0.00012257034541107714
479	0.00039270916022360325
480	0.0010530283907428384
481	0.0006129693938419223
482	0.00040393794188275933
483	9.817501995712519e-05
484	0.0004919280181638896
485	0.00010871893027797341
486	0.0015392047353088856
487	0.0008931790362112224
488	0.00023302972840610892
489	0.000439758732682094
490	0.0011928635649383068
491	0.00015472563973162323
492	0.00021393004863057286
493	0.0004887880058959126
494	0.0006319230305962265
495	0.0005357233458198607
496	0.00028121392824687064
497	0.00011715177970472723
498	0.0003017181879840791
499	0.00024872284848243
500	0.0006347891758196056
501	0.0007319313590414822
502	0.0011823484674096107
503	0.0009535927092656493
504	0.0008200700976885855
505	0.0004784021293744445
506	0.0013738904381170869
507	0.0007441250490956008
508	0.00044352991972118616
509	0.002107056090608239
510	0.0005333857843652368
511	0.0009508623043075204
512	0.00017094050417654216
513	9.280090307584032e-05
514	0.00022099231136962771
515	0.00016774993855506182
516	0.001009104191325605
517	0.0005469909519888461
518	9.112442785408348e-05
519	0.00021149669191800058
520	0.00019200424139853567
521	9.535958815831691e-05
522	0.0004103821702301502
523	0.0002966689062304795
524	0.0006322722183540463
525	0.0016594647895544767
526	0.00019522302318364382
527	0.0010338898282498121
528	0.0007960061775520444
529	0.00018533293041400611
530	0.0006742873811163008
531	0.0003333185741212219
532	0.0009074719273485243
533	9.393735672347248e-05
534	0.0005362193915061653
535	0.00024646735982969403
536	0.0009894701652228832
537	0.0006314097554422915
538	0.0003347226302139461
539	0.0006118512246757746
540	9.946231148205698e-05
541	0.00014857732458040118
542	0.0009912548121064901
543	0.0006890477379783988
544	0.00015291161253117025
545	0.0002957088581752032
546	0.00042654440039768815
547	0.00013190563186071813
548	0.0015063066966831684
549	0.0005509774200618267
550	0.0003805556916631758
551	0.0001868454710347578
552	0.0011319788172841072
553	0.00031310124904848635
554	0.0009713568142615259
555	0.0015786394942551851
556	0.00011489387543406337
557	0.00015888919006101787
558	0.00039099331479519606
559	0.0002884915447793901
560	0.0003728436422534287
561	0.0002439092640997842
562	0.0006238164496608078
563	0.00027514254907146096
564	0.0005365258548408747
565	0.0008145006140694022
566	0.0009643753874115646
567	0.000360670848749578
568	0.0007559311925433576
569	0.00033958267886191607
570	0.00020055058121215552
571	0.00019456831796560436
572	0.0002516031381674111
573	0.0005154244136065245
574	0.0001385761861456558
575	0.0001664506853558123
576	0.00022523505322169513
577	0.0007838018354959786
578	0.0003278592193964869
579	0.0008150033536367118
580	0.00014518602984026074
581	0.000498164736200124
582	0.000503230607137084
583	0.00024551295791752636
584	0.00019646191503852606
585	0.0013923803344368935
586	0.0004057574551552534
587	0.00011454614286776632
588	0.0010043689981102943
589	0.0003040506853722036
590	0.0006577462190762162
591	0.00023575224622618407
592	0.00046731546171940863
593	0.0007704154122620821
594	8.17262553027831e-05
595	0.0007860694895498455
596	0.0008794098976068199
597	0.0001398469030391425
598	0.0006046943599358201
599	0.0009641100186854601
600	0.0008894994971342385
601	0.0006277196225710213
602	0.0005163087625987828
603	0.000824407790787518
604	0.0008802796946838498
605	0.0006374767399393022
606	0.0008300385670736432
607	0.0002639944723341614
608	0.00019151448213960975
609	6.681598461000249e-05
610	0.0012297744397073984
611	0.00014137866673991084
612	0.00041412573773413897
613	0.000584907887969166
614	0.0003421060391701758
615	0.0008885418646968901
616	0.00023017360945232213
617	0.0009362761047668755
618	0.0005860158707946539
619	0.00021874271624255925
620	0.0011157423723489046
621	0.001741516636684537
622	0.001207765773870051
623	0.0005032707122154534
624	0.00025217633810825646
625	0.00047240062849596143
626	0.00041911465814337134
627	0.00014419709623325616
628	0.00019607169087976217
629	0.001214773510582745
630	8.42680165078491e-05
631	0.0003003943420480937
632	0.0003878623538184911
633	0.00016190305177588016
634	0.0009096860303543508
635	0.0009514631237834692
636	0.00048727478133514524
637	0.0001975145423784852
638	0.00020656977721955627
639	0.0008534285589121282
640	0.0006166400271467865
641	0.00015477144916076213
642	0.0006731734029017389
643	0.0003492127580102533
644	0.00045986962504684925
645	0.001062450697645545
646	0.00020637719717342407
647	0.00021277776977512985
648	0.0003932611143682152
649	0.0005625241319648921
650	0.0005323139484971762
651	0.0011479236418381333
652	0.00030586717184633017
653	0.0011300032492727041
654	0.00044644149602390826
655	0.000764502736274153
656	0.0001819718163460493
657	0.0008457175572402775
658	0.00030451896600425243
659	0.0008126896573230624
660	0.000144261954119429
661	0.0012813714565709233
662	0.00040767755126580596
663	0.0012442952720448375
664	0.00024051291984505951
665	0.0006751394248567522
666	0.00011386603000573814
667	0.0006077161524444818
668	0.0001582953700562939
669	0.0002560772991273552
670	0.00011179461580468342
671	0.0004592865298036486
672	0.0004551958991214633
673	0.0010274144588038325
674	0.00017472877516411245
675	0.000283073604805395
676	0.00028616911731660366
677	0.0001923093805089593
678	0.0002553603262640536
679	0.0009352402994409204
680	7.65703953220509e-05
681	0.0009027347550727427
682	0.00025124731473624706
683	0.0002884274290408939
684	0.00034917620359919965
685	0.0001903576630866155
686	0.0008904405403882265
687	0.0006484807818196714
688	0.0005900412215851247
689	0.0009532737312838435
690	0.0003906743077095598
691	0.00047256858670152724
692	0.00025055205333046615
693	0.0002190165250794962
694	0.00012611228157766163
695	0.00022556121984962374
696	0.0036117462441325188
697	0.0001394439022988081
698	0.000181874493137002
699	0.0005861729150637984
700	0.00014341466885525733
701	0.0008720799814909697
702	0.00028646920691244304
703	0.0001114636761485599
704	6.811804632889107e-05
705	0.00018010087660513818
706	0.00018035010725725442
707	0.00024204087094403803
708	0.0003982529160566628
709	0.00024996005231514573
710	0.00024434298393316567
711	0.0001735674450173974
712	0.0006786321755498648
713	0.00017700452008284628
714	0.00012752988550346345
715	0.0006666299887001514
716	0.0001946961710928008
717	0.00019029596296604723
718	0.001375101157464087
719	0.00015158375026658177
720	0.00030240992782637477
721	0.000615769240539521
722	0.00018828953034244478
723	0.00019385747145861387
724	0.0002888321178033948
725	0.0016068298136815429
726	0.0004384903295431286
727	0.00023826218966860324
728	0.0008146283798851073
729	8.289353718282655e-05
730	0.0001661673013586551
731	0.0009708954021334648
732	0.00013608235167339444
733	0.0001304641627939418
734	0.0006504427874460816
735	0.000772290863096714
736	0.0005885360296815634
737	0.00045842124382033944
738	0.00014920927060302347
739	0.0002986742474604398
740	0.0015027939807623625
741	0.0007095431792549789
742	0.0008271572878584266
743	0.001435166341252625
744	0.0004328091163188219
745	0.000517913606017828
746	0.0007809146773070097
747	0.001443744171410799
748	0.00116833730135113
749	0.00026548164896667004
750	0.00031240665703080595
751	0.0008692631963640451
752	0.00033575351699255407
753	0.00024253129959106445
754	0.0010944174136966467
755	0.00015744048869237304
756	0.0010993266478180885
757	9.249401045963168e-05
758	0.00025501090567559004
759	0.001347835292108357
760	0.00032879848731681705
761	0.00026196014368906617
762	0.00010625546565279365
763	0.00027420668629929423
764	0.00012743985280394554
765	0.0002760529750958085
766	0.00011849089059978724
767	0.0005374455940909684
768	0.00030026299646124244
769	0.00030725228134542704
770	0.0026910521555691957
771	0.0001785250351531431
772	0.0006934617995284498
773	0.00024787106667645276
774	0.0002730822016019374
775	0.00036235147854313254
776	0.0004567798168864101
777	0.000988250831142068
778	0.0002195952256442979
779	0.00035906332777813077
780	0.00017340017075184733
781	0.00024099698930513114
782	0.00027640871121548116
783	0.00010129038855666295
784	0.0007377805304713547
785	0.00031195173505693674
786	0.0003819325938820839
787	0.00037528888788074255
788	0.00033016869565472007
789	0.0005169200012460351
790	0.0007137773209251463
791	0.00012383783177938312
792	0.0002725186350289732
793	0.00036259464104659855
794	0.00012044860341120511
795	8.55104299262166e-05
796	0.0001895183086162433
797	0.0012623810907825828
798	0.00024579319870099425
799	0.0004936365294270217
800	0.0002291839336976409
801	0.00048542750300839543
802	0.0004190120962448418
803	0.00018324195116292685
804	0.00045408925507217646
805	0.00031698925886303186
806	5.949497426627204e-05
807	0.0006936799036338925
808	0.00015115946007426828
809	0.00025492210988886654
810	0.001134958933107555
811	0.00013887994282413274
812	0.0010136447381228209
813	0.0005831667804159224
814	0.0005724296788685024
815	0.0007205289439298213
816	0.0007953060558065772
817	0.00022472688579000533
818	0.0004657505778595805
819	0.00018202648789156228
820	0.00029506906867027283
821	0.0009714933694340289
822	0.001797895529307425
823	0.00018107063078787178
824	0.0006343465065583587
825	0.00010249303159071133
826	0.0007688430487178266
827	0.001282502431422472
828	0.0005753662553615868
829	0.0003369398764334619
830	0.0008191303350031376
831	7.965927215991542e-05
832	0.00015648127009626478
833	0.0011357442708685994
834	0.0006973739946261048
835	0.00020489699090830982
836	0.0012523136101663113
837	0.0008270686957985163
838	0.0011012331815436482
839	0.0003139737236779183
840	0.00011256340803811327
841	0.0007306089391931891
842	0.00042531045619398355
843	0.00041304336627945304
844	0.00020288217638153583
845	0.00018284334510099143
846	0.0015493292594328523
847	0.00015214704035315663
848	0.0010658585233613849
849	0.0002714182191994041
850	0.0007416797452606261
851	0.00044148415327072144
852	0.00019132326997350901
853	0.00041762893670238554
854	0.0001918978086905554
855	0.000298992614261806
856	0.00033670998527668417
857	0.0002630871022120118
858	0.0006467552739195526
859	0.0002684492792468518
860	0.00019265456649009138
861	0.00024278878117911518
862	0.0004503669624682516
863	0.00023056822828948498
864	0.001208778703585267
865	0.0006502957548946142
866	0.00039707316318526864
867	0.00019668028107844293
868	0.0009711981401778758
869	0.0008916391525417566
870	0.00046119053149595857
871	0.00042394871707074344
872	0.00022239951067604125
873	0.0002558357664383948
874	0.0005838480428792536
875	0.00015463109593838453
876	0.0002596908889245242
877	0.00024070957442745566
878	0.00023380579659715295
879	0.0007844245992600918
880	0.00044559306115843356
881	0.0006397673860192299
882	0.000626244698651135
883	0.0006445659091696143
884	0.0003162372740916908
885	0.0007043807418085635
886	0.0007092113373801112
887	0.00015790936595294625
888	0.00016342612798325717
889	8.415131742367521e-05
890	0.0002491228806320578
891	0.0007363658514805138
892	0.0007852347334846854
893	0.00033207767410203815
894	0.0005741690401919186
895	0.00034371219226159155
896	0.00022250371694099158
897	0.00023267525830306113
898	0.001432913588359952
899	0.0006387432804331183
900	0.0001392961567034945
901	0.0005822466337122023
902	0.00016688047617208213
903	0.00046604947419837117
904	0.0006792449858039618
905	6.219956412678584e-05
906	0.0007566945860162377
907	0.00035808765096589923
908	0.00036995255504734814
909	9.795113874133676e-05
910	0.0003941890026908368
911	0.00020409250282682478
912	0.0001869891566457227
913	0.0003574949805624783
914	0.0004041605570819229
915	0.00022542820079252124
916	0.0003027153725270182
917	0.00045557229896076024
918	0.0011864997213706374
919	0.0007521090446971357
920	0.0007205442525446415
921	0.001026382320560515
922	0.0002684254723135382
923	0.0002879554813262075
924	0.0004185461439192295
925	0.0008693481213413179
926	0.0006881708395667374
927	0.0012580628972500563
928	0.00044328419608063996
929	0.002050902461633086
930	0.00014344962255563587
931	0.0003778620739467442
932	0.00044717613491229713
933	0.0006283161928877234
934	0.0006164055084809661
935	0.00015698008064646274
936	0.00019585636619012803
937	0.0006698225042782724
938	0.0001364982163067907
939	0.00027986132772639394
940	0.0007461103377863765
941	0.000173356500454247
942	0.0006039500003680587
943	0.0002536294050514698
944	0.00025991263100877404
945	0.0007044586818665266
946	0.0006459943833760917
947	0.0005134260281920433
948	0.0005574147799052298
949	0.00031592187588103116
950	0.0007664501899853349
951	0.0007693891529925168
952	0.0003994314174633473
953	0.0013208221644163132
954	0.0013802259927615523
955	0.000353240902768448
956	0.0003980757319368422
957	0.0009156751330010593
958	0.0015462104929611087
959	0.0009606264065951109
960	0.00021469169587362558
961	0.00025279849069193006
962	0.0003308978630229831
963	0.0002961588616017252
964	0.0004351530224084854
965	0.00019357992277946323
966	0.0005387896671891212
967	0.0005854145274497569
968	0.0005161543376743793
969	8.333848381880671e-05
970	0.00023043135297484696
971	0.00024198106257244945
972	0.0007251150673255324
973	0.0007152596372179687
974	0.0014723371714353561
975	0.00029492328758351505
976	0.0007520249928347766
977	0.0005272553535178304
978	0.0011541598942130804
979	0.001048155827447772
980	0.00020600736024789512
981	0.00010751135414466262
982	0.0008218985167331994
983	0.0003559765173122287
984	0.00019348364730831236
985	0.0005060339462943375
986	0.0006694194162264466
987	0.0005332016735337675
988	8.182918827515095e-05
989	0.0004971643793396652
990	0.0002579152351245284
991	0.0005927867605350912
992	8.592424273956567e-05
993	0.00026786618400365114
994	0.00019138684729114175
995	0.00015584484208375216
996	0.0012257960624992847
997	0.00012516668357420713
998	0.00032509383163414896
999	0.00029945792630314827
1000	0.0007375865243375301
1001	0.0003474318655207753
1002	0.0009368538740091026
1003	0.0010902760550379753
1004	0.0009081813623197377
1005	0.0017158337868750095
1006	0.00019599898951128125
1007	0.00020157115068286657
1008	0.0005255186115391552
1009	0.000216521744732745
1010	0.0001088965218514204
1011	0.0005642130272462964
1012	0.0005853649927303195
1013	0.00045897241216152906
1014	0.0005824508261866868
1015	0.00011392919259378687
1016	0.0002211673418059945
1017	0.0001312803797191009
1018	0.0010765769984573126
1019	0.0006944251363165677
1020	0.00020507369481492788
1021	0.0002931280469056219
1022	0.00015388635802082717
1023	0.00014557805843651295
1024	0.00043849388021044433
1025	0.0002583995519671589
